id;kode_pohon;nama_lokal;nama_latin;Group;Icon;status_iucn;diameter;tinggi;unit_PS;jenis_lahan;nama_khas_wilayah;Latitude;Longitude;elevasi;jarak_permukiman;status_adopsi;nama_pengadopsi;masa_berlaku;nama_surveyor;waktu_survei;harga_adopsi;serapan_karbon;penyedia_bibit;metode_karbon;Image1;Image2;Image3;Image4;chart_link
264;BAA0494RBF;Loban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;37.89;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Reki Sahyono;9/30/2021 13:08;50000;2017.28;-;Chave et al, 2014;;;;;
265;BAA0461RBF;Guah;-;Pohon Muda;icon/young_tree.svg;Not Defined;37.57;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5439298;101.0854617;-5.703446043;3.3;Belum;-;-;Tasmanto;9/30/2021 10:59;50000;2493.43;-;Brown, 1997;;;;;
266;BAA0462RBF;Jawi-jawi;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;63.69;25;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5361944;101.0885951;-5.703446043;4.05;Belum;-;-;Tasmanto;9/30/2021 11:05;200000;9478.72;-;Brown, 1997;;;;;
267;BAA0492RBF;Loban;Vitex Pinnata;Pohon Dewasa;icon/mature_tree.svg;Least Concern;44.58;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Reki Sahyono;9/30/2021 13:11;200000;2770.81;-;Chave et al, 2014;;;;;
268;BAA0463RBF;Guah;-;Pohon Muda;icon/young_tree.svg;Not Defined;26.43;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5438984;101.0853657;18.43595762;3.3;Belum;-;-;Tasmanto;9/30/2021 11:08;50000;1024.13;-;Brown, 1997;;;;;
269;BAA0493RBF;Bintangor;Calophyllum sp.;Pohon Muda;icon/young_tree.svg;Least Concern;30.25;12;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5376593;101.0916407;0.805614607;3.85;Belum;-;-;Reki Sahyono;9/30/2021 13:14;50000;800.62;-;Chave et al, 2014;;;;;
270;BAA0464RBF;Guah;-;Pohon Muda;icon/young_tree.svg;Not Defined;31.84;17;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5438974;101.0853803;18.43595762;3.3;Belum;-;-;Tasmanto;9/30/2021 11:11;50000;1640.48;-;Brown, 1997;;;;;
271;BAA0465RBF;Guah;-;Pohon Muda;icon/young_tree.svg;Not Defined;27.07;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5438974;101.0853803;18.43595762;3.3;Belum;-;-;Tasmanto;9/30/2021 11:14;50000;1088.04;-;Brown, 1997;;;;;
272;BAA0489RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;34.39;8;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5649333;101.0547563;0.805614607;4.08;Belum;-;-;Reki Sahyono;9/30/2021 13:18;50000;1993.53;-;Brown, 1997;;;;;
273;BAA0466RBF;Guah;-;Pohon Muda;icon/young_tree.svg;Not Defined;29.61;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5438159;101.0852514;-4.871983292;3.32;Belum;-;-;Tasmanto;9/30/2021 11:37;50000;1365.18;-;Brown, 1997;;;;;
274;BAA0490RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;42.67;12;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Reki Sahyono;9/30/2021 13:21;200000;3440.8;-;Brown, 1997;;;;;
275;BAA0468RBF;Guah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;47.77;17;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5436487;101.0849606;77.69495868;3.34;Belum;-;-;Tasmanto;9/30/2021 11:41;200000;4578.39;-;Brown, 1997;;;;;
276;BAA0467RBF;Guah;-;Pohon Muda;icon/young_tree.svg;Not Defined;30.25;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5361944;101.0885951;-0.28432441;4.05;Belum;-;-;Tasmanto;9/30/2021 11:45;50000;1441.07;-;Brown, 1997;;;;;
277;BAA0491RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;41.08;8;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Reki Sahyono;9/30/2021 13:26;200000;3125.61;-;Brown, 1997;;;;;
278;BAA0482RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;46.17;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5361944;101.0885951;-0.28432441;4.05;Belum;-;-;Tasmanto;9/30/2021 11:48;200000;4200.3;-;Brown, 1997;;;;;
279;BAA0484RBF;Loban;Vitex Pinnata;Pohon Dewasa;icon/mature_tree.svg;Least Concern;48.08;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5437975;101.0850992;45.69299097;3.32;Belum;-;-;Tasmanto;9/30/2021 11:51;200000;3211.3;-;Chave et al, 2014;;;;;
280;BAA0486RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;40.17;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5388382;101.0927329;0;3.71;Belum;-;-;Tasmanto;9/30/2021 13:06;200000;2953.39;-;Brown, 1997;;;;;
281;BAA0487RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;40.44;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5388382;101.0927329;0;3.71;Belum;-;-;Tasmanto;9/30/2021 13:09;200000;3003.87;-;Brown, 1997;;;;;
282;BAA0495RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;51.91;17;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5388382;101.0927329;0;3.71;Belum;-;-;Tasmanto;9/30/2021 13:13;200000;5649.82;-;Brown, 1997;;;;;
283;BAA0488RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;51.91;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Reki Sahyono;9/30/2021 13:31;200000;5649.82;-;Brown, 1997;;;;;
284;BAA0510RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;40.44;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Reki Sahyono;9/30/2021 13:38;200000;3003.87;-;Brown, 1997;;;;;
285;BAA0496RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;35.98;13;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5388382;101.0927329;0;3.71;Belum;-;-;Tasmanto;9/30/2021 13:16;50000;2235.04;-;Brown, 1997;;;;;
286;BAA0511RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;37.26;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5649333;101.0547563;0.805614607;4.08;Belum;-;-;Reki Sahyono;9/30/2021 13:42;50000;2441.71;-;Brown, 1997;;;;;
287;BAA0512RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;43.94;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Reki Sahyono;9/30/2021 13:47;200000;3705.83;-;Brown, 1997;;;;;
288;BAA0497RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;44.58;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5388382;101.0927329;0;3.71;Belum;-;-;Tasmanto;9/30/2021 13:19;200000;3843.92;-;Brown, 1997;;;;;
289;BAA0498RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;57.32;17;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5388382;101.0927329;0;3.71;Belum;-;-;Tasmanto;9/30/2021 13:22;200000;7260.46;-;Brown, 1997;;;;;
290;BAA0499RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;46.81;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5441836;101.0852636;11.72479313;3.28;Belum;-;-;Tasmanto;9/30/2021 13:29;200000;4349.17;-;Brown, 1997;;;;;
291;BAA0500RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;34.07;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5442043;101.0852765;74.82475697;3.27;Belum;-;-;Tasmanto;9/30/2021 13:33;50000;1946.93;-;Brown, 1997;;;;;
292;BAA0501RBF;Medang;Alseodaphne elmeri;Pohon Muda;icon/young_tree.svg;Vulnerable;32.16;22;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5442443;101.0850871;74.82475697;3.28;Belum;-;-;Tasmanto;9/30/2021 13:36;50000;1671.96;-;Chave et al, 2014;;;;;
293;BAA0502RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;31.84;17;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5388382;101.0927329;74.82475697;3.71;Belum;-;-;Tasmanto;9/30/2021 13:39;50000;1640.48;-;Brown, 1997;;;;;
294;BAA0503RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;50.96;17;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5388382;101.0927329;74.82475697;3.71;Belum;-;-;Tasmanto;9/30/2021 13:42;200000;5391.88;-;Brown, 1997;;;;;
295;BAA0513RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;23.56;8;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Reki Sahyono;9/30/2021 13:53;50000;371.19;-;Chave et al, 2014;;;;;
296;BAA0514RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;13;13;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Reki Sahyono;9/30/2021 13:58;50000;170.11;-;Brown, 1997;;;;;
297;BAA0504RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;61.46;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5438522;101.0850005;10.89081688;3.32;Belum;-;-;Tasmanto;9/30/2021 13:47;200000;8661.41;-;Brown, 1997;;;;;
298;BAA0515RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;15;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Okta Bimansyah;9/30/2021 14:02;50000;283.98;-;Chave et al, 2014;;;;;
299;BAA0505RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;51.91;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5438586;101.0850166;10.09421198;3.32;Belum;-;-;Tasmanto;9/30/2021 13:50;200000;5649.82;-;Brown, 1997;;;;;
300;BAA0506RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;25.47;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444159;101.0854483;15.05553386;3.25;Belum;-;-;Tasmanto;9/30/2021 13:54;50000;798.23;-;Chave et al, 2014;;;;;
301;BAA0516RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;24.84;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Bima;9/30/2021 14:06;50000;875.35;-;Brown, 1997;;;;;
302;BAA0517RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;27.38;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.582403;101.0881457;0.805614607;0.28;Belum;-;-;Bima;9/30/2021 14:11;50000;1119.84;-;Brown, 1997;;;;;
303;BAA0507RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;26.11;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444849;101.0855678;11.60400676;3.24;Belum;-;-;Tasmanto;9/30/2021 13:57;50000;837.85;-;Chave et al, 2014;;;;;
304;BAA0518RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;29.29;11;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Bima;9/30/2021 14:15;50000;1328.16;-;Brown, 1997;;;;;
305;BAA0508RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;57.35;22;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5388382;101.0927329;-28.34235614;3.71;Belum;-;-;Tasmanto;9/30/2021 14:00;200000;7270.08;-;Brown, 1997;;;;;
306;BAA0519RBF;Loban;Vitex Pinnata;Pohon Muda;icon/young_tree.svg;Least Concern;28.34;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Bima;9/30/2021 14:18;50000;1515.34;-;Chave et al, 2014;;;;;
307;BAA0509RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;29.29;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5388382;101.0927329;-28.34235614;3.71;Belum;-;-;Tasmanto;9/30/2021 14:04;50000;1328.16;-;Brown, 1997;;;;;
308;BAA0520RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;32.8;20;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Bima;9/30/2021 14:22;50000;1731.75;-;Chave et al, 2014;;;;;
309;BAA0524RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;27.64;8;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444347;101.0858844;14.29025559;3.23;Belum;-;-;Tasmanto;9/30/2021 14:45;50000;506.98;-;Chave et al, 2014;;;;;
310;BAA0522RBF;Jambu;Eugenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;21.97;14;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444057;101.0854913;17.54076302;3.25;Belum;-;-;Tasmanto;9/30/2021 14:49;50000;628.94;-;Chave et al, 2014;;;;;
311;BAA0527RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;34.71;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Bima;9/30/2021 14:50;50000;2040.8;-;Brown, 1997;;;;;
312;BAA5228RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;37;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5649333;101.0547563;0.805614607;4.08;Belum;-;-;Bima;9/30/2021 14:52;50000;2398.83;-;Brown, 1997;;;;;
313;BAA0523RBF;Jambu;Eugenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;22.61;13;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5388382;101.0927329;17.54076302;3.71;Belum;-;-;Tasmanto;9/30/2021 14:52;50000;618.79;-;Chave et al, 2014;;;;;
314;BAA0529RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;35.03;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Bima;9/30/2021 14:55;50000;2088.73;-;Brown, 1997;;;;;
315;BAA0521RBF;Jambu;Eugenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;22.92;14;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5441487;101.0856938;3.772097005;3.27;Belum;-;-;Tasmanto;9/30/2021 14:55;50000;683.12;-;Chave et al, 2014;;;;;
316;BAA0530RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;32.48;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Bima;9/30/2021 14:57;50000;1725.19;-;Brown, 1997;;;;;
317;BAA0525RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;26.11;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5388382;101.0927329;3.772097005;3.71;Belum;-;-;Tasmanto;9/30/2021 14:57;50000;564.03;-;Chave et al, 2014;;;;;
318;BAA0531RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;23;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Bima;9/30/2021 15:00;50000;440.34;-;Chave et al, 2014;;;;;
319;BAA0526RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;20.06;8;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5441331;101.0857555;3.772097005;3.27;Belum;-;-;Tasmanto;9/30/2021 15:00;50000;271.18;-;Chave et al, 2014;;;;;
320;BAA0532RBF;Kandis;Garcinia sp.;Pohon Muda;icon/young_tree.svg;Not Defined;23.88;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5441331;101.0857555;3.772097005;3.27;Belum;-;-;Tasmanto;9/30/2021 15:05;50000;817.33;-;Chave et al, 2014;;;;;
321;BAA0535RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;32.16;12;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Bima;9/30/2021 15:04;50000;1682.52;-;Brown, 1997;;;;;
322;BAA0536RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;30.89;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Bima;9/30/2021 15:08;50000;1519.46;-;Brown, 1997;;;;;
323;BAA0533RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;37.57;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5793119;100.9929819;3.772097005;1.63;Belum;-;-;Tasmanto;9/30/2021 15:08;50000;2493.43;-;Brown, 1997;;;;;
324;BAA0534RBF;Modang;Evodia;Pohon Muda;icon/young_tree.svg;Not Defined;29.93;15;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Bima;9/30/2021 15:12;50000;735.04;-;Chave et al, 2014;;;;;
325;BAA0538RBF;Gurah;-;Pohon Dewasa;icon/mature_tree.svg;Not Defined;40.12;13;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5388382;101.0927329;3.772097005;3.71;Belum;-;-;Tasmanto;9/30/2021 15:10;200000;2944.1;-;Brown, 1997;;;;;
326;BAA0537RBF;Gurah;-;Pohon Muda;icon/young_tree.svg;Not Defined;37.89;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5474635;101.021367;0.805614607;1.11;Belum;-;-;Bima;9/30/2021 15:15;50000;2547.52;-;Brown, 1997;;;;;
327;BAA0539RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;26.43;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5525817;101.0615294;3.772097005;4.2;Belum;-;-;Tasmanto;9/30/2021 15:14;50000;577.6;-;Chave et al, 2014;;;;;
328;BAA0540RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;34.07;13;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444599;101.0858083;-6.164364345;3.23;Belum;-;-;Tasmanto;9/30/2021 15:17;50000;1224.88;-;Chave et al, 2014;;;;;
329;BAA0541RBF;Jambu;Eugenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;25.15;11;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5444364;101.085815;-1.202760673;3.23;Belum;-;-;Bima;9/30/2021 15:20;50000;647.12;-;Chave et al, 2014;;;;;
330;BAA0542RBF;Jambu;Eugenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;27.07;11;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5445909;101.0858653;-2.551480958;3.21;Belum;-;-;Tasmanto;9/30/2021 15:22;50000;747.06;-;Chave et al, 2014;;;;;
331;BAA0543RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;28.34;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5436275;101.085594;106.0036988;3.32;Belum;-;-;Bima;9/30/2021 15:24;50000;661.88;-;Chave et al, 2014;;;;;
332;BAA0544RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;21.65;11;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5436275;101.085594;106.0036988;3.32;Belum;-;-;Tasmanto;9/30/2021 15:26;50000;429.45;-;Chave et al, 2014;;;;;
333;BAA0545RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;35.35;13;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5448588;101.0856212;13.58741789;3.19;Belum;-;-;Bima;9/30/2021 15:29;50000;1316.32;-;Chave et al, 2014;;;;;
334;BAA0546RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;29.61;10;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Pulau Tilan;1.5447452;101.0860511;13.58741789;3.19;Belum;-;-;Tasmanto;9/30/2021 15:31;50000;721.01;-;Chave et al, 2014;;;;;
335;BAA0547RBF;Simpur;Dillenia sp.;Pohon Muda;icon/young_tree.svg;Least Concern;28.84;14;Hutan Lindung Pulau Tilan, Kep Rantau Bais;Mineral;Hutan Adat Kesumbo Ampai;1.5388382;101.0927329;13.58741789;3.71;Belum;-;-;Bima;9/30/2021 15:34;50000;951.1;-;Chave et al, 2014;;;;;
336;BAA0642HAKA;Kempas;Koompassia malaccensis;Pohon Dewasa;icon/mature_tree.svg;Conservation dependent;48;40;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4527071;101.230171;41.18997525;3.27;Belum;-;-;Hari Yudistira;10/04/2021 14:49;200000;9412.55;-;Chave et al, 2014;;;;;
337;BAA0643HAKA;Meranti;Shorea sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;71;40;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4526935;101.2301884;38.04940952;3.27;Belum;-;-;M. Arifin;10/04/2021 14:54;200000;14267.99;-;Chave et al, 2014;;;;;
338;BAA0644HAKA;Meranti;Shorea sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;62;40;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4526932;101.2300563;28.34527534;3.28;Belum;-;-;Didi Trianto;10/04/2021 14:58;200000;10951.03;-;Chave et al, 2014;;;;;
339;BAA0645HAKA;Meranti;Shorea sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;68;42;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4525953;101.2299498;33.94457573;3.28;Belum;-;-;M. Norbi;10/04/2021 15:01;200000;13754.5;-;Chave et al, 2014;;;;;
340;BAA0646HAKA;Meranti;Shorea sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;40;30;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4525486;101.2299892;23.94674572;3.27;Belum;-;-;M. Arifin;10/04/2021 15:08;200000;3515.5;-;Chave et al, 2014;;;;;
341;BAA0647HAKA;Meranti;Shorea sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;58;42;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4525627;101.2299787;27.0365883;3.27;Belum;-;-;Albano Amaral;10/04/2021 15:16;200000;10083.21;-;Chave et al, 2014;;;;;
342;BAA0648HAKA;Meranti;Shorea sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;49;45;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4525904;101.2299635;29.91261092;3.28;Belum;-;-;Putri;10/04/2021 15:21;200000;7760.58;-;Chave et al, 2014;;;;;
343;BAA0649HAKA;Patah geloga;Planchonia valida;Pohon Dewasa;icon/mature_tree.svg;Not Defined;80;49;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4524996;101.2301326;33.98185615;3.26;Belum;-;-;Hari Yudistira;10/04/2021 15:27;200000;23847.26;-;Chave et al, 2014;;;;;
344;BAA0625HAKA;Meranti;Shorea sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;45;27;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4524644;101.2300489;48.3028644;3.26;Belum;-;-;Hari Yudistira;10/04/2021 15:36;200000;3991.88;-;Chave et al, 2014;;;;;
345;BAA0651HAKA;Keruing;Dipterocarpus sp.;Pohon Dewasa;icon/mature_tree.svg;Not Defined;82;50;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4524555;101.2301428;29.37033463;3.25;Belum;-;-;M. Arifin;10/04/2021 15:42;200000;26678.4;-;Chave et al, 2014;;;;;
346;BAA0652HAKA;Putat/ cotik;Planchonia valida;Pohon Muda;icon/young_tree.svg;Not Defined;34;25;Hutan Adat Kesumbo Ampai;Mineral;Kesumbo Ampai;1.4524386;101.2302483;31.08506868;3.24;Belum;-;-;M. Kohar;10/04/2021 15:51;50000;1936.83;-;Chave et al, 2014;;;;;
